Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.458663,24.052,23.312,1.818,26.012,27.355
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.483145,24.483,23.332,1.467,26.151,26.204
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.507090,23.945,30.053,2.127,29.359,32.313
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.534285,27.196,23.319,2.090,25.610,28.436
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.557936,23.651,26.649,1.873,28.968,31.434
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.585003,27.067,23.312,1.818,26.305,27.680
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.609327,24.324,23.332,2.647,26.294,26.689
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.634108,24.781,26.664,1.438,27.159,28.572
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.659694,25.587,23.342,1.509,25.406,26.327
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.683330,23.636,26.704,1.705,26.179,29.395
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.707594,24.264,23.296,1.860,27.953,28.427
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.733710,26.116,23.325,1.782,25.336,25.635
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.756946,23.236,26.662,2.035,27.469,29.062
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.782546,25.600,23.337,1.815,26.588,26.798
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.807077,24.532,26.682,1.981,26.961,28.948
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.832093,25.016,26.686,1.887,27.921,30.619
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.857937,25.843,23.299,2.010,26.066,28.074
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.882018,24.082,23.338,1.918,25.525,27.330
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.905631,23.613,26.679,1.860,27.970,30.396
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.931705,26.073,26.675,1.803,27.731,30.998
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.957296,25.592,23.297,2.020,28.247,28.703
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,32.983586,26.290,26.718,1.917,26.074,29.131
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.007734,24.148,23.306,1.855,25.982,28.289
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.031801,24.068,23.314,1.843,25.847,27.535
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.055490,23.688,23.334,2.130,26.342,27.181
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.079963,24.473,23.332,1.793,24.837,26.039
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.103342,23.379,23.336,1.401,25.510,25.996
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.127050,23.707,26.677,1.716,26.924,28.965
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.152250,25.200,23.313,1.668,25.439,27.079
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.175483,23.234,23.356,2.137,25.585,27.200
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.199414,23.931,26.680,1.597,27.567,29.950
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.224835,25.421,23.308,2.082,26.235,27.837
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.249231,24.396,23.320,1.765,25.597,26.761
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.273477,24.245,26.685,1.306,26.783,29.201
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.298700,25.223,23.309,1.503,26.503,27.287
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.323112,24.412,26.683,2.031,28.757,29.558
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.349761,26.649,26.693,2.022,26.563,29.602
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.374277,24.515,23.292,1.983,27.092,28.379
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.399590,25.314,26.661,1.698,28.795,29.726
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.426609,27.019,26.686,1.700,27.386,29.393
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.451974,25.365,26.677,1.978,28.490,30.705
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.478386,26.412,23.318,2.008,26.283,27.610
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.502953,24.566,26.692,1.658,26.495,29.737
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.527522,24.569,26.669,1.885,29.197,31.836
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.554743,27.221,23.299,1.908,27.037,27.914
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.580113,25.370,26.694,1.614,26.291,29.238
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.604202,24.089,26.664,2.158,28.675,31.813
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.630871,26.669,23.325,1.905,26.586,28.468
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.655366,24.495,23.312,2.034,26.257,27.286
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.679575,24.209,23.325,1.980,26.326,26.402
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.704007,24.432,26.709,1.833,26.068,28.679
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.728296,24.289,23.305,1.707,25.821,27.694
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.752321,24.025,23.325,1.741,25.935,26.995
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.776243,23.922,26.704,1.932,26.434,29.777
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.800556,24.313,23.308,2.006,26.768,28.772
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.825555,24.999,23.334,1.669,25.630,27.107
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.849361,23.806,23.325,1.748,25.947,26.625
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.873594,24.233,26.703,1.661,25.787,29.096
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.897533,23.939,23.287,1.751,27.772,28.443
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.923795,26.263,26.680,1.449,26.700,28.861
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.948506,24.711,23.326,1.902,25.836,27.476
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.972395,23.889,26.699,1.914,27.050,30.286
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,33.997510,25.116,23.321,1.857,25.971,28.491
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.021380,23.870,26.669,2.028,28.258,31.291
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.047912,26.532,23.324,1.670,25.847,28.082
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.071902,23.989,23.321,1.803,25.927,27.413
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.095787,23.885,26.673,1.958,28.010,30.201
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.122144,26.357,23.320,1.608,25.499,27.165
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.145555,23.411,26.691,2.018,28.161,30.445
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.171642,26.087,23.314,1.998,26.156,27.672
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.195892,24.250,23.311,1.831,25.995,26.733
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.219918,24.026,26.673,1.896,28.536,29.381
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.246148,26.230,26.706,2.214,26.781,29.857
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.270929,24.781,26.676,1.931,28.620,31.752
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.297526,26.597,23.297,1.965,26.460,28.452
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.321771,24.245,26.672,2.149,28.937,30.879
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.348514,26.743,23.309,2.134,26.262,27.445
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.372503,23.989,23.332,2.208,26.702,26.788
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.397232,24.728,26.711,1.903,25.893,28.771
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.421033,23.801,26.664,2.004,28.995,31.634
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.447833,26.800,23.314,2.138,26.155,28.147
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.471806,23.973,23.308,2.132,26.277,27.482
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.495891,24.085,26.695,2.135,27.855,30.092
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.522097,26.207,23.321,1.619,26.923,27.207
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.547015,24.918,26.655,1.933,28.583,28.944
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.573652,26.638,26.659,1.864,27.866,28.965
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.599384,25.732,26.703,2.079,26.821,29.937
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.624308,24.924,23.303,1.849,27.275,28.316
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.649428,25.120,26.720,2.089,27.331,29.916
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.674853,25.425,23.305,1.870,27.695,27.795
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.700391,25.538,26.642,2.087,27.403,28.900
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.725625,25.234,26.691,2.102,27.135,30.357
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.750580,24.955,23.325,2.092,26.460,28.727
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.775072,24.491,23.314,1.883,26.597,27.549
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.799512,24.441,26.706,2.091,26.595,29.815
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.824143,24.630,23.280,1.890,27.024,28.464
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.849233,25.091,26.711,1.858,27.030,30.085
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.874293,25.060,26.641,1.873,29.942,31.666
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.902317,28.024,26.686,1.860,27.036,30.328
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.927375,25.058,23.306,1.902,26.654,28.577
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.952120,24.744,23.335,1.846,26.702,27.167
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,34.976664,24.544,26.691,2.064,26.784,29.313
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.001483,24.819,26.629,1.903,29.630,31.123
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.029047,27.564,26.721,2.018,27.095,30.280
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.054028,24.981,23.286,2.060,27.416,28.585
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.079458,25.430,26.670,1.896,28.809,29.825
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.106342,26.884,26.694,1.871,27.329,29.635
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.131702,25.360,23.298,1.893,26.802,27.573
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.156547,24.845,26.697,1.888,26.924,29.425
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.181226,24.679,23.320,2.189,25.721,28.065
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.204998,23.771,23.336,1.869,25.770,27.630
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.228639,23.641,23.332,2.033,25.353,27.320
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.252062,23.423,23.305,1.865,25.751,27.202
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.275695,23.633,23.341,2.052,25.409,26.910
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.299069,23.374,23.322,1.957,25.724,26.858
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.322893,23.825,23.335,1.863,24.808,26.368
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.345558,22.665,23.349,2.069,24.734,27.053
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.368532,22.974,23.366,1.703,24.730,27.445
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.391481,22.949,23.331,1.710,24.706,27.827
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.414262,22.781,19.987,1.854,24.880,25.033
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.436979,22.717,23.303,2.120,25.233,25.619
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.460084,23.105,23.331,2.048,25.189,25.845
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.483234,23.150,23.326,1.956,24.708,26.021
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.505687,22.453,23.346,2.187,25.151,26.914
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.529235,23.548,23.323,1.553,24.804,26.689
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.551861,22.626,23.341,2.111,25.611,27.404
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.575573,23.712,23.320,1.845,25.977,27.012
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.599451,23.877,23.352,2.030,25.353,26.487
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.623231,23.780,23.329,1.524,25.905,26.035
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.647158,23.927,26.697,1.929,25.480,28.806
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.670626,23.468,19.963,1.906,24.989,25.300
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.693487,22.861,23.327,2.047,24.987,25.766
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.716116,22.629,23.338,2.281,24.764,26.475
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.738901,22.785,23.343,1.920,24.867,27.033
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.761718,22.817,23.358,1.982,24.871,27.574
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.784469,22.752,19.962,2.061,24.609,24.785
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.807295,22.825,23.334,1.699,24.768,25.293
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.830211,22.917,23.320,1.765,24.705,25.697
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.852909,22.697,23.334,1.937,24.920,26.333
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.875608,22.699,23.362,2.152,24.608,26.996
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.898236,22.628,23.345,1.899,24.799,27.713
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.920843,22.607,19.988,2.121,24.500,25.094
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.943414,22.572,23.305,1.846,24.743,25.827
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.965981,22.567,23.349,2.110,24.414,26.609
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,35.988667,22.685,23.363,1.667,24.585,27.286
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.011170,22.503,19.962,2.037,24.410,24.746
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.033707,22.537,23.322,1.795,24.445,25.530
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.055880,22.173,23.379,2.231,24.580,26.735
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.078463,22.583,23.339,1.926,24.622,27.491
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.101039,22.575,19.945,1.966,24.450,24.861
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.125354,24.315,23.336,0.148,22.267,23.882
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.145579,20.225,23.377,1.973,24.072,27.034
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.167661,22.082,19.959,1.916,23.464,24.910
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.189647,21.986,23.367,1.424,23.969,26.291
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.211503,21.856,19.970,2.082,24.034,24.406
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.233601,22.098,23.340,1.867,23.887,25.648
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.255954,22.354,23.380,1.470,23.507,26.674
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.277244,21.290,19.947,2.152,24.464,25.331
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.299497,22.253,23.349,2.126,24.422,26.427
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.321758,22.261,23.348,2.088,24.365,27.514
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.344121,22.363,23.307,1.922,26.652,28.458
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.368681,24.559,23.355,2.021,24.420,27.254
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.391135,22.454,19.964,1.903,24.715,24.764
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.413730,22.596,23.343,2.049,24.593,25.512
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.436446,22.716,23.327,1.793,24.606,26.122
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.459049,22.603,23.371,1.931,24.841,26.891
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.481905,22.856,23.339,1.941,24.289,27.373
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.504190,22.285,19.953,1.930,24.651,25.041
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.526765,22.575,23.330,2.015,24.453,25.796
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.549072,22.307,23.368,2.091,24.429,26.857
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.571608,22.536,23.343,1.857,24.625,27.665
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.594243,22.635,19.954,1.943,24.218,24.983
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.616250,22.007,23.372,2.129,24.392,26.348
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.638871,22.621,23.304,1.709,24.487,27.032
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,36.661021,22.150,19.998,2.224,24.492,24.880
